Column1;BaWü$FID;BaWü$RS;BaWü$AGS;BaWü$SDV_RS;BaWü$GEN;BaWü$BEZ;BaWü$IBZ;BaWü$BEM;BaWü$SN_L;BaWü$EWZ;Sparkasse;Indikator;Kürzel;Zinsüberschuss;Provisionsüberschuss;Sonstige Erträge;Ertragsposition;Personalaufwand;Andere Verwaltungsaufwand;Sonstige Aufwendungen;Aufwandsposition;Jahresüberschuss vor Steuern;Ergebnis der normalen Geschäftstätigkeit;Bilanzsumme
655;5869;83175006056;8317056;83175006056;Kappelrodeck;Gemeinde;64;gemeinschaftsangehörig;8;6046;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
656;5870;83175006102;8317102;83175006102;Ottenhöfen im Schwarzwald;Gemeinde;64;gemeinschaftsangehörig;8;3207;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
657;5871;83175006126;8317126;83175006126;Seebach;Gemeinde;64;gemeinschaftsangehörig;8;1399;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
658;5872;83175007059;8317059;83175007059;Kippenheim;Gemeinde;64;gemeinschaftsangehörig;8;5532;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
659;5873;83175007065;8317065;83175007065;Lahr/Schwarzwald;Stadt;63;gemeinschaftsangehörig;8;46156;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
660;5874;83175008008;8317008;83175008008;Bad Peterstal-Griesbach;Gemeinde;64;gemeinschaftsangehörig;8;2729;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
661;5875;83175008098;8317098;83175008098;Oppenau;Stadt;63;gemeinschaftsangehörig;8;4712;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
662;5876;83175009067;8317067;83175009067;Lautenbach;Gemeinde;64;gemeinschaftsangehörig;8;1877;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
663;5877;83175009089;8317089;83175009089;Oberkirch;Stadt;63;gemeinschaftsangehörig;8;20042;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
664;5878;83175009110;8317110;83175009110;Renchen;Stadt;63;gemeinschaftsangehörig;8;7324;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
665;5879;83175010021;8317021;83175010021;Durbach;Gemeinde;64;gemeinschaftsangehörig;8;3899;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
666;5880;83175010047;8317047;83175010047;Hohberg;Gemeinde;64;gemeinschaftsangehörig;8;8103;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
667;5881;83175010096;8317096;83175010096;Offenburg;Stadt;63;gemeinschaftsangehörig;8;59060;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
668;5882;83175010100;8317100;83175010100;Ortenberg;Gemeinde;64;gemeinschaftsangehörig;8;3397;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
669;5883;83175010122;8317122;83175010122;Schutterwald;Gemeinde;64;gemeinschaftsangehörig;8;7189;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
670;5884;83175011121;8317121;83175011121;Schuttertal;Gemeinde;64;gemeinschaftsangehörig;8;3152;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
671;5885;83175011127;8317127;83175011127;Seelbach;Gemeinde;64;gemeinschaftsangehörig;8;4877;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
672;5886;83175012075;8317075;83175012075;Meißenheim;Gemeinde;64;gemeinschaftsangehörig;8;4014;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
673;5887;83175012150;8317150;83175012150;Schwanau;Gemeinde;64;gemeinschaftsangehörig;8;7068;Sparkasse Offenburg/Ortenau;38;SK Off;0,012338631;0,006336421;0,003532663;0,022207715;0,009090278;0,004474747;0,001201943;0,014766968;0,002239384;0,003909168;4722814040
674;5888;83175013093;8317093;83175013093;Oberwolfach;Gemeinde;64;gemeinschaftsangehörig;8;2602;Sparkasse Wolfach;50;SK WOLF;0,011581259;0,00499052;0,003465565;0,020037345;0,009674609;0,004856785;0,000880338;0,015411733;0,001860408;0,003120855;483682846,5
675;5889;83175013145;8317145;83175013145;Wolfach;Stadt;63;gemeinschaftsangehörig;8;5832;Sparkasse Wolfach;50;SK WOLF;0,011581259;0,00499052;0,003465565;0,020037345;0,009674609;0,004856785;0,000880338;0,015411733;0,001860408;0,003120855;483682846,5
676;5890;83175014011;8317011;83175014011;Biberach;Gemeinde;64;gemeinschaftsangehörig;8;3676;Sparkasse Kinzigtal;33;SK KINZIG;0,011025478;0,006752398;0,002078569;0,019856445;0,009365177;0,005096064;0,00012972;0,014590961;0,000986546;0,002848923;481987908,3
677;5891;83175014085;8317085;83175014085;Nordrach;Gemeinde;64;gemeinschaftsangehörig;8;1903;Sparkasse Kinzigtal;33;SK KINZIG;0,011025478;0,006752398;0,002078569;0,019856445;0,009365177;0,005096064;0,00012972;0,014590961;0,000986546;0,002848923;481987908,3
678;5892;83175014088;8317088;83175014088;Oberharmersbach;Gemeinde;64;gemeinschaftsangehörig;8;2499;Sparkasse Kinzigtal;33;SK KINZIG;0,011025478;0,006752398;0,002078569;0,019856445;0,009365177;0,005096064;0,00012972;0,014590961;0,000986546;0,002848923;481987908,3
679;5893;83175014146;8317146;83175014146;Zell am Harmersbach;Stadt;63;gemeinschaftsangehörig;8;8055;Sparkasse Kinzigtal;33;SK KINZIG;0,011025478;0,006752398;0,002078569;0,019856445;0,009365177;0,005096064;0,00012972;0,014590961;0,000986546;0,002848923;481987908,3
680;5894;83179971971;8317971;83179971971;Rheinau;Gemeindefreies Gebiet;65;--;8;0;Z_GemeindefreiesGebiet;52;Keine SK;0;0;0;0;0;0;0;0;0;0;0
681;5895;83250012012;8325012;83250012012;Dornhan;Stadt;61;--;8;6010;Kreissparkasse Rottweil;10;KSK ROTT;0,013521552;0,005325872;0,003071723;0,021919148;0,008476717;0,004432471;0,000278911;0,013188098;0,000660626;0,002705764;3022892689
682;5896;83255001014;8325014;83255001014;Dunningen;Gemeinde;64;gemeinschaftsangehörig;8;6227;Kreissparkasse Rottweil;10;KSK ROTT;0,013521552;0,005325872;0,003071723;0,021919148;0,008476717;0,004432471;0,000278911;0,013188098;0,000660626;0,002705764;3022892689
683;5897;83255001071;8325071;83255001071;Eschbronn;Gemeinde;64;gemeinschaftsangehörig;8;2076;Kreissparkasse Rottweil;10;KSK ROTT;0,013521552;0,005325872;0,003071723;0,021919148;0,008476717;0,004432471;0,000278911;0,013188098;0,000660626;0,002705764;3022892689
684;5898;83255002015;8325015;83255002015;Epfendorf;Gemeinde;64;gemeinschaftsangehörig;8;3310;Kreissparkasse Rottweil;10;KSK ROTT;0,013521552;0,005325872;0,003071723;0,021919148;0,008476717;0,004432471;0,000278911;0,013188098;0,000660626;0,002705764;3022892689
685;5899;83255002045;8325045;83255002045;Oberndorf am Neckar;Stadt;63;gemeinschaftsangehörig;8;14033;Kreissparkasse Rottweil;10;KSK ROTT;0,013521552;0,005325872;0,003071723;0,021919148;0,008476717;0,004432471;0,000278911;0,013188098;0,000660626;0,002705764;3022892689
686;5900;83255002070;8325070;83255002070;Fluorn-Winzeln;Gemeinde;64;gemeinschaftsangehörig;8;3067;Kreissparkasse Rottweil;10;KSK ROTT;0,013521552;0,005325872;0,003071723;0,021919148;0,008476717;0,004432471;0,000278911;0,013188098;0,000660626;0,002705764;3022892689
687;5901;83255003011;8325011;83255003011;Dietingen;Gemeinde;64;gemeinschaftsangehörig;8;4011;Kreissparkasse Rottweil;10;KSK ROTT;0,013521552;0,005325872;0,003071723;0,021919148;0,008476717;0,004432471;0,000278911;0,013188098;0,000660626;0,002705764;3022892689
688;5902;83255003049;8325049;83255003049;Rottweil;Stadt;63;gemeinschaftsangehörig;8;25204;Kreissparkasse Rottweil;10;KSK ROTT;0,013521552;0,005325872;0,003071723;0,021919148;0,008476717;0,004432471;0,000278911;0,013188098;0,000660626;0,002705764;3022892689
689;5903;83255003064;8325064;83255003064;Wellendingen;Gemeinde;64;gemeinschaftsangehörig;8;3164;Kreissparkasse Rottweil;10;KSK ROTT;0,013521552;0,005325872;0,003071723;0,021919148;0,008476717;0,004432471;0,000278911;0,013188098;0,000660626;0,002705764;3022892689
690;5904;83255003069;8325069;83255003069;Zimmern ob Rottweil;Gemeinde;64;gemeinschaftsangehörig;8;6149;Kreissparkasse Rottweil;10;KSK ROTT;0,013521552;0,005325872;0,003071723;0,021919148;0,008476717;0,004432471;0,000278911;0,013188098;0,000660626;0,002705764;3022892689
691;5905;83255003072;8325072;83255003072;Deißlingen;Gemeinde;64;gemeinschaftsangehörig;8;6061;Kreissparkasse Rottweil;10;KSK ROTT;0,013521552;0,005325872;0,003071723;0,021919148;0,008476717;0,004432471;0,000278911;0,013188098;0,000660626;0,002705764;3022892689
